,latitude,longitude,bathrooms,bedrooms,beds,minimum_nights_avg_ntm,maximum_nights_avg_ntm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
13737,37.9874669,23.7170564,1.0,2.0,3.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13738,37.982819,23.7100845,1.0,1.0,1.0,2.6,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13739,37.9900315,23.7414522,1.0,2.0,3.0,2.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13740,37.98296,23.7148,1.0,1.0,1.0,2.0,76.1,5.0,5.0,5.0,5.0,4.75,4.5,4.75,2.73
13741,37.9809586,23.7232475,1.0,1.0,1.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.83
13742,37.9936705,23.7615397,0.0,1.0,0.0,2.5,365.0,5.0,5.0,5.0,5.0,5.0,4.75,5.0,4.0
13743,37.9936705,23.7615397,1.0,1.0,1.0,2.5,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
13744,37.9938724,23.7465199,1.0,1.0,1.0,3.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13745,37.98663,23.72163,2.0,3.0,4.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13746,37.9868958,23.7411306,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,4.5,4.5,1.09
13747,37.98582,23.73283,0.5,1.0,3.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.03
13748,37.98668,23.7274725,1.0,1.0,1.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13749,37.98668,23.7274725,1.0,1.0,1.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13750,37.98668,23.7274725,1.0,1.0,1.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13751,37.98071,23.72189,1.0,1.0,1.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13752,37.98668,23.7274725,1.0,1.0,1.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13753,37.98668,23.7274725,1.0,1.0,1.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13754,37.98668,23.7274725,1.0,1.0,1.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13755,37.96247,23.7207,2.0,3.0,3.0,2.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13756,37.9817755,23.7144201,1.0,1.0,1.0,1.0,365.0,4.75,5.0,5.0,5.0,5.0,5.0,5.0,3.16
13757,37.9936705,23.7615397,0.0,1.0,0.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.73
13758,37.9773152,23.7300362,1.0,1.0,1.0,1.0,60.0,4.57,4.86,4.64,4.64,4.93,5.0,4.71,8.24
13759,37.9773152,23.7300362,1.0,1.0,1.0,1.0,60.0,4.93,4.93,5.0,5.0,5.0,5.0,4.93,8.24
13760,37.99996564267241,23.742622224487928,1.0,3.0,4.0,3.5,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13761,37.9765167,23.7242799,1.0,2.0,2.0,1.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13762,37.97042052367848,23.744057625728523,1.0,1.0,2.0,2.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13763,37.97093,23.72927,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13764,37.97507031288829,23.73135057116393,0.0,1.0,0.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13765,37.9918285,23.7658592,1.5,1.0,2.0,2.0,90.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.73
13766,37.96929,23.72994,1.5,2.0,3.0,2.5,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13767,37.9911413,23.7313226,1.0,2.0,2.0,3.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13768,37.96704,23.70248,1.0,1.0,1.0,2.9,365.0,4.67,4.33,4.67,4.33,4.67,4.0,4.33,1.53
13769,37.986632150283846,23.715002626680324,1.0,1.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13770,38.012931017973656,23.73293537646532,1.0,1.0,2.0,2.0,30.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.48
13771,37.964218465439664,23.72397243976593,1.0,2.0,3.0,1.8,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.85
13772,37.999814,23.706493,0.0,1.0,0.0,3.0,30.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
13773,38.00230434443142,23.73172864292346,2.0,1.0,1.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.94
13774,38.00647,23.728,1.0,1.0,1.0,1.0,365.0,5.0,4.8,5.0,5.0,5.0,4.8,4.8,2.5
13775,37.976892114828495,23.72771193017393,1.0,1.0,2.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.73
13776,37.98638,23.74724,1.0,1.0,1.0,2.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13777,37.9658036,23.7237899,2.0,2.0,3.0,1.0,365.0,4.67,4.67,4.67,5.0,5.0,5.0,5.0,1.96
13778,37.97204,23.7113198,1.0,1.0,1.0,2.0,90.0,5.0,5.0,4.67,4.67,4.67,4.67,5.0,1.55
13779,37.98063,23.75791,2.0,3.0,3.0,60.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13780,37.9643908,23.7290791,1.0,1.0,1.0,1.0,30.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.54
13781,37.9983721,23.7770187,1.0,2.0,2.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.67
13782,37.98324977491599,23.73091822430777,1.0,2.0,2.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,1.11
13783,38.00125814583373,23.730858340859413,3.0,3.0,3.0,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13784,37.96876278026318,23.75133456240324,1.0,1.0,1.0,90.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13785,37.97570319800908,23.715436070470084,1.5,2.0,3.0,2.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13786,37.98049116440991,23.722103749432225,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13787,37.95309983323602,23.72796380065516,1.0,1.0,3.0,1.0,60.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
13788,37.97547893467615,23.733720640008062,1.0,1.0,1.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
13789,37.9979908,23.7277333,1.0,2.0,3.0,1.0,90.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
13790,37.97507454154388,23.73133984232787,0.0,1.0,0.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13791,37.9761498,23.7150781,1.0,2.0,3.0,1.0,60.0,5.0,4.8,4.8,5.0,5.0,4.8,4.8,3.85
13792,37.96742,23.7291897,2.0,2.0,4.0,1.2,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13793,37.97226252424296,23.71244226373157,2.0,2.0,3.0,2.0,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13794,37.98530615361945,23.72498437620539,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13795,37.96786770000001,23.7485289,1.0,2.0,2.0,2.0,90.0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,1.62
13796,37.96509,23.72011,1.0,1.0,1.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13797,37.96158165840278,23.73259302239132,2.5,2.0,2.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13798,37.961787113817934,23.72057474713817,1.0,0.0,1.0,1.0,365.0,4.8,5.0,5.0,4.4,5.0,5.0,5.0,3.33
13799,37.9705206,23.7299764,3.0,4.0,4.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13800,37.9714663,23.7315055,1.5,1.0,1.0,3.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13801,37.9773152,23.7300362,1.0,1.0,1.0,1.0,60.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.65
13802,37.9773152,23.7300362,1.0,1.0,1.0,1.0,60.0,4.88,4.75,4.63,5.0,4.75,4.75,4.88,5.0
13803,37.9773152,23.7300362,1.0,1.0,1.0,1.0,60.0,4.9,4.9,4.8,5.0,5.0,4.7,4.9,6.12
13804,37.98592593158988,23.7391383117506,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13805,38.0076202303397,23.733235519957866,1.0,0.0,1.0,3.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13806,37.96867412040466,23.70080886366931,1.0,2.0,2.0,2.9,365.0,4.5,4.5,5.0,5.0,5.0,4.0,4.5,1.07
13807,37.98095,23.7364,1.0,1.0,1.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13808,37.96416480000001,23.7241649,1.0,1.0,1.0,2.0,150.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.57
13809,37.98298,23.71212,1.0,2.0,2.0,1.0,365.0,3.0,2.0,5.0,5.0,5.0,4.0,3.0,0.64
13810,37.96465,23.71472,2.0,2.0,4.0,2.0,30.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.57
13811,37.988330791182406,23.72491258319157,1.0,1.0,2.0,60.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13812,37.9940511,23.760271,1.0,1.0,2.0,2.0,30.0,5.0,5.0,5.0,5.0,5.0,4.83,5.0,3.46
13813,37.96393336655178,23.725630636030605,1.0,3.0,5.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13814,37.98981,23.72094,1.0,2.0,3.0,1.5,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13815,37.9751352,23.7135359,1.0,1.0,2.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13816,37.9773152,23.7300362,1.0,1.0,1.0,1.0,60.0,4.88,5.0,4.88,4.75,5.0,4.88,4.75,4.53
13817,37.9773152,23.7300362,1.0,1.0,1.0,1.0,60.0,5.0,5.0,4.75,5.0,5.0,4.88,5.0,5.22
13818,37.9773152,23.7300362,1.0,1.0,1.0,1.0,60.0,4.67,4.75,4.92,4.92,4.75,4.58,4.83,7.06
13819,37.9773152,23.7300362,1.0,1.0,1.0,1.0,60.0,5.0,4.78,4.89,4.89,5.0,4.89,5.0,5.74
13820,37.9806186,23.72304,1.0,1.0,2.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13821,37.9806186,23.72304,1.0,2.0,3.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13822,37.9640785,23.7234784,2.0,3.0,4.0,3.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13823,37.99455,23.72005,1.0,1.0,2.0,2.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13824,37.993251123627495,23.719870355355464,1.0,1.0,2.0,2.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13825,37.97904529427479,23.728535149243605,1.0,1.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13826,37.9768859,23.7287256,1.0,1.0,1.0,1.9,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13827,37.97825,23.72942,1.0,1.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13828,37.96044874067857,23.73073060065508,1.0,2.0,2.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13829,37.96262,23.7265,1.0,1.0,2.0,3.0,1125.0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,1.54
13830,37.96775580894847,23.75042342778671,2.0,2.0,2.0,1.7,365.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,1.4
13831,37.979207,23.7444411,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13832,38.012335346928666,23.73253807425499,1.0,2.0,2.0,3.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.5
13833,37.98333523596636,23.728679046034813,1.0,1.0,2.0,1.0,365.0,4.86,5.0,5.0,5.0,4.86,4.71,5.0,4.47
13834,38.00381447386248,23.72589692473412,1.0,2.0,2.0,4.0,365.0,5.0,5.0,5.0,5.0,4.75,4.25,5.0,2.79
13835,37.9846884,23.7336719,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13836,37.98731576476844,23.72076112698364,1.0,1.0,2.0,3.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13837,37.9870413,23.7345747,1.0,1.0,1.0,1.0,60.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0.65
13838,37.9829252,23.7137011,1.0,1.0,2.0,1.8,10.0,4.5,4.5,4.0,5.0,4.0,4.0,4.5,1.46
13839,37.9644056,23.7243586,1.0,2.0,2.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13840,37.97693580000001,23.742643884655774,1.5,2.0,2.0,2.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13841,37.9622669,23.7204673,1.0,2.0,4.0,2.3,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
13842,37.99155594624051,23.732028789818287,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13843,37.96917,23.7443693,1.5,1.0,2.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13844,37.9748968,23.7317146,1.0,1.0,1.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13845,37.987178026275416,23.73719908297062,1.0,1.0,1.0,3.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13846,37.9685917,23.7513362,1.0,0.0,1.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.57
13847,37.9640527,23.7183509,1.0,1.0,2.0,2.0,365.0,4.75,5.0,4.5,4.75,5.0,4.5,4.75,2.22
13848,37.98646877824906,23.73719498474982,1.0,1.0,1.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13849,38.009353,23.7275622,1.0,1.0,2.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13850,37.9922561,23.7545427,1.0,1.0,1.0,1.0,1125.0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,1.5
13851,37.96692937027063,23.727876385419776,1.0,1.0,4.0,25.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13852,37.9844786,23.7313705,1.0,1.0,1.0,25.9,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13853,37.9857676,23.7356109,1.0,1.0,1.0,3.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13854,37.9701276,23.7454351,1.0,1.0,1.0,5.0,59.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0
13855,37.9627246,23.7268859,3.0,3.0,3.0,3.7,365.0,5.0,5.0,5.0,5.0,4.67,5.0,5.0,1.76
13856,38.0004624,23.743085,1.0,1.0,1.0,3.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.68
13857,37.9782487,23.72942,1.0,1.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13858,37.99478588796314,23.71797755954793,1.0,1.0,1.0,2.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13859,38.01237948606055,23.7295226386291,0.0,1.0,0.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13860,37.9643046,23.7282703,1.0,1.0,2.0,1.0,365.0,4.75,4.67,4.83,4.92,4.75,4.67,4.58,7.83
13861,37.9549342,23.7173132,1.0,1.0,2.0,3.8,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13862,38.00723666375765,23.735585690213025,1.0,1.0,1.0,3.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13863,37.98155,23.76052,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13864,37.9521711,23.7220746,1.0,1.0,1.0,2.0,365.0,4.33,5.0,4.67,4.67,4.33,5.0,4.33,2.37
13865,37.99193416780973,23.72824434921264,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0.65
13866,37.983975713215735,23.73002422837824,1.0,2.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.68
13867,37.99934903747278,23.73356746243287,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13868,37.98671,23.71067,1.5,2.0,2.0,3.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13869,37.99301,23.71921,1.0,1.0,1.0,2.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13870,37.9881708,23.728112,0.0,3.0,0.0,2.0,59.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,1.0
13871,37.98359,23.75804,1.0,1.0,1.0,2.0,1125.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,1.0
13872,37.98593,23.73,1.0,1.0,1.0,1.0,365.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.64
13873,37.98531,23.7309,1.0,1.0,2.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13874,37.98389,23.73084,1.0,1.0,2.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13875,37.96495,23.73342,1.0,2.0,3.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13876,37.96312,23.7231,1.0,1.0,2.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13877,37.97636,23.75273,1.0,1.0,2.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13878,37.989955243850666,23.72315588465576,1.0,2.0,2.0,2.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13879,37.99226,23.72242,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13880,37.96344,23.72134,1.0,1.0,2.0,2.8,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.91
13881,37.97975,23.72987,1.0,2.0,2.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13882,37.9783699,23.7402209,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,4.83,5.0,4.09
13883,37.97837,23.74022,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.41
13884,37.9783699,23.7402209,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.73
13885,37.98747605131937,23.76108952348636,1.0,1.0,2.0,2.0,100.0,3.67,4.17,3.83,4.33,4.83,4.33,3.83,3.75
13886,37.97703,23.73956,1.0,0.0,1.0,3.0,225.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13887,38.00965,23.73174,3.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13888,37.9984173,23.7366441,1.0,1.0,1.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.87
13889,37.9802682,23.7372313,1.0,2.0,4.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13890,37.988819,23.7632115,1.0,2.0,2.0,13.8,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13891,37.98829070007461,23.76030154413325,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0
13892,38.01047,23.728,1.0,2.0,2.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13893,37.97357028351652,23.730127416405605,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13894,37.9911907,23.7606524,1.0,1.0,2.0,1.7,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
13895,37.9735403649022,23.731841992067658,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13896,37.962955,23.7226904,1.0,2.0,3.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,4.8,5.0,3.75
13897,37.9690676,23.7509517,1.0,1.0,1.0,3.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.5
13898,37.98722911294877,23.734234258326232,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13899,37.98741,23.73585,2.0,3.0,3.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13900,37.98737,23.73399,1.0,1.0,2.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13901,37.97297,23.74279,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.88
13902,37.993676061532575,23.728590890007457,2.0,2.0,3.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13903,37.99161,23.7427,1.0,2.0,2.0,2.7,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
13904,37.9871718,23.7403085,1.0,2.0,3.0,1.0,1125.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,0.81
13905,37.9840529,23.7343019,1.0,1.0,1.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.94
13906,37.9768066,23.7274814,1.0,1.0,1.0,1.0,1125.0,4.5,4.83,4.83,4.83,4.83,5.0,4.83,4.62
13907,37.989802,23.7262638,1.0,2.0,3.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13908,37.99335689999999,23.7124824,1.0,2.0,3.0,3.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13909,37.97544,23.73013,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13910,37.98102085637549,23.737752595364,1.5,2.0,2.0,2.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13911,37.9732830060535,23.730472479924035,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13912,37.97476025802942,23.731740226658964,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13913,37.9621723,23.7205872,2.0,2.0,2.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13914,37.97398,23.73159,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13915,37.97291,23.71159,1.0,1.0,1.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13916,37.98591123242689,23.76463783947409,1.0,1.0,1.0,1.0,365.0,4.5,4.5,5.0,4.5,4.0,4.5,5.0,1.87
13917,37.98564800737646,23.732370725157327,1.0,1.0,1.0,1.3,999.0,5.0,4.67,4.67,5.0,5.0,4.67,4.67,2.73
13918,37.99210132724792,23.71152226552458,1.0,1.0,2.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13919,37.97167,23.7081,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,1.33
13920,37.9770412,23.7319748,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
13921,37.9624118,23.7270469,1.0,1.0,2.0,2.0,365.0,4.95,4.89,5.0,5.0,5.0,4.79,4.89,10.96
13922,37.9637871,23.7204197,1.0,0.0,3.0,1.0,1125.0,4.67,4.67,5.0,4.67,5.0,4.67,4.67,2.65
13923,37.9642012,23.7231962,1.0,2.0,2.0,2.0,365.0,5.0,5.0,4.5,4.0,4.5,5.0,5.0,1.87
13924,37.9630717,23.7199851,1.0,1.0,1.0,2.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13925,38.01041723778295,23.72733025089525,1.0,1.0,1.0,2.0,365.0,2.5,2.0,2.5,3.0,3.0,2.0,2.5,2.0
13926,37.95623,23.73613,1.0,3.0,4.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13927,37.98316,23.74223,1.0,1.0,2.0,2.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13928,37.9649397,23.7268163,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13929,37.98552116587949,23.7323038,1.0,1.0,1.0,1.3,999.0,4.33,4.67,5.0,4.67,4.67,4.0,4.33,2.73
13930,37.9857072,23.7323038,0.0,1.0,0.0,1.3,999.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,1.0
13931,37.9857072,23.7323038,1.0,1.0,1.0,1.3,999.0,5.0,4.5,5.0,5.0,5.0,4.5,5.0,2.0
13932,37.9857072,23.7323038,1.0,1.0,2.0,1.3,999.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
13933,37.98561841104677,23.73235207976226,1.0,1.0,1.0,1.3,999.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0
13934,37.9857072,23.7323038,0.0,1.0,0.0,1.3,999.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,0.91
13935,37.9857072,23.7323038,1.0,1.0,1.0,1.3,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13936,37.9857072,23.7323038,1.0,1.0,1.0,1.3,999.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,0.91
13937,38.00839258890198,23.728696925236584,1.0,1.0,2.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13938,37.98063571639224,23.73634534284665,1.0,1.0,1.0,1.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13939,37.96766,23.7375,2.5,2.0,3.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13940,37.9663276,23.7249692,1.0,1.0,2.0,2.0,365.0,4.0,4.33,3.67,4.67,4.67,5.0,4.33,1.91
